row,word,first,second,third,text
4,nfr,n,f,r,81
5,nfr,n,f,r,81
5,nfr,n,f,r,81
1,nfr,n,f,r,82
2,nfr,n,f,r,85
4,nfr,n,f,r,85
1,nfr,n,f,r,96
1,nfr,n,f,r,102
11,nfr,n,f,r,104
1,nfr,n,f,r,105
5,nfr,n,f,r,105
1,nfr,n,f,r,106
9,nfr,n,f,r,112
8,nfr,n,f,r,115
13,nfr,n,f,r,120
6,nfr,n,f,r,120
1,nfr,n,f,r,124
2,nfr,n,f,r,125
4,nfr,n,f,r,127
8,nfr,n,f,r,127
9,nfr,n,f,r,127
3,nfr,n,f,r,129
5,nfr,n,f,r,130
14,nfr,n,f,r,141
3,nfr,n,f,r,141
4,nfr,n,f,r,143
4,nfr,n,f,r,143
2,nfr,n,f,r,146
2,nfr,n,f,r,150
22,nfr,n,f,r,163
1,nfr,n,f,r,169
1,nfr,n,f,r,183
2,nfr,n,f,r,183
19,nfr,n,f,r,184
20,nfr,n,f,r,184
23,nfr,n,f,r,184
1,nfr,n,f,r,190
12,nfr-ḥr,n,f,r,70
12,nfr-ḥr,n,f,r,88
3,nfr-ḥr,n,f,r,190
4,nfr-ỉb,n,f,r,127
6,nfr-tm,n,f,r,73
10,nfr.t,n,f,r,50
11,nfr.t,n,f,r,52
4,nfr.t,n,f,r,54
4,nfr.t,n,f,r,55
9,nfr.t,n,f,r,61
18,nfr.t,n,f,r,73
6,nfr.t,n,f,r,81
2,nfr.t,n,f,r,82
3,nfr.t,n,f,r,106
13,nfr.t,n,f,r,113
1,nfr.t,n,f,r,125
4,nfr.w,n,f,r,54
3,nfr.w,n,f,r,97
4,nfr.wy,n,f,r,64
4,nfr.wy,n,f,r,64
1,nfr.wy,n,f,r,71
2,nfr.wy,n,f,r,95
3,nfr.wy,n,f,r,95
4,nfr.wy,n,f,r,95
5,nfr.wy,n,f,r,95
6,nfr.wy,n,f,r,95
7,nfr.wy,n,f,r,95
8,nfr.wy,n,f,r,95
7,nfrw,n,f,r,72
6,nfrw,n,f,r,81
9,nfrw,n,f,r,127
6,nfry.t,n,f,r,55
8,nfry.t,n,f,r,55
8,nfry.t,n,f,r,55
7,nfry.t,n,f,r,58
10,nfryt,n,f,r,77
2,nmʿ,n,m,ʿ,106
8,nmt.t,n,m,t,54
11,nmt.t,n,m,t,113
4,nmt.t,n,m,t,118
10,nnỉ,n,n,ỉ,162
8,nnỉ,n,n,ỉ,183
1,nn-ỉb,n,n,-,124
13,nn,n,n,NA,52
1,nn,n,n,NA,55
5,nn,n,n,NA,55
3,nn,n,n,NA,58
7,nn,n,n,NA,58
7,nn,n,n,NA,58
12,nn,n,n,NA,61
2,nn,n,n,NA,64
12,nn,n,n,NA,67
6,nn,n,n,NA,71
13,nn,n,n,NA,77
14,nn,n,n,NA,77
7,nn,n,n,NA,80
2,nn,n,n,NA,81
6,nn,n,n,NA,91
14,nn,n,n,NA,110
14,nn,n,n,NA,110
12,nn,n,n,NA,112
11,nn,n,n,NA,120
3,nn,n,n,NA,120
2,nn,n,n,NA,125
10,nn,n,n,NA,127
3,nn,n,n,NA,130
12,nn,n,n,NA,131
9,nn,n,n,NA,131
3,nn,n,n,NA,136
7,nn,n,n,NA,176
8,nn,n,n,NA,183
8,nn,n,n,NA,183
15,nn,n,n,NA,184
15,nn,n,n,NA,184
15,nn,n,n,NA,184
26,nn,n,n,NA,184
1,nn,n,n,NA,190
7,nn,n,n,NA,190
11,nn.t,n,n,NA,113
18,nn.t,n,n,NA,184
10,nhp,n,h,p,52
26,nhp,n,h,p,163
3,nhm,n,h,m,55
1,nhm,n,h,m,84
27,nhm,n,h,m,163
24,nhm,n,h,m,184
28,nhm,n,h,m,184
6,nhq.n,n,h,q,104
22,nh,n,h,NA,163
17,nh.t,n,h,NA,52
2,nḥb,n,ḥ,b,183
5,nḥb,n,ḥ,b,183
1,nḥb-kȝ.w,n,ḥ,b,55
8,nḥb-kȝ.w,n,ḥ,b,162
5,nḥp,n,ḥ,p,51
1,nḥp,n,ḥ,p,59
1,nḥp,n,ḥ,p,61
1,nḥp,n,ḥ,p,64
4,nḥp,n,ḥ,p,64
7,nḥp,n,ḥ,p,70
7,nḥp,n,ḥ,p,80
2,nḥp,n,ḥ,p,95
2,nḥp,n,ḥ,p,96
2,nḥp,n,ḥ,p,103
5,nḥp,n,ḥ,p,128
2,nḥm,n,ḥ,m,64
12,nḥm,n,ḥ,m,112
8,nḥm,n,ḥ,m,162
16,nḥḥ,n,ḥ,ḥ,51
5,nḥḥ,n,ḥ,ḥ,52
4,nḥḥ,n,ḥ,ḥ,64
15,nḥḥ,n,ḥ,ḥ,67
8,nḥḥ,n,ḥ,ḥ,67
9,nḥḥ,n,ḥ,ḥ,70
7,nḥḥ,n,ḥ,ḥ,80
2,nḥḥ,n,ḥ,ḥ,85
4,nḥḥ,n,ḥ,ḥ,85
13,nḥḥ,n,ḥ,ḥ,113
4,nḥḥ,n,ḥ,ḥ,129
13,nḥḥ,n,ḥ,ḥ,135
12,nḥḥ,n,ḥ,ḥ,136
3,nḥḥ,n,ḥ,ḥ,136
9,nḥḥ,n,ḥ,ḥ,141
28,nḥḥ,n,ḥ,ḥ,163
4,nḥ.t,n,ḥ,NA,63
3,nḫȝḫȝ,n,ḫ,ȝ,141
4,nḫb,n,ḫ,b,85
5,nḫb,n,ḫ,b,104
3,nḫb.t,n,ḫ,b,70
5,nḫb.t,n,ḫ,b,112
4,nḫb.t,n,ḫ,b,135
23,nḫb.t,n,ḫ,b,163
23,nḫb.t,n,ḫ,b,163
5,nḫn,n,ḫ,n,55
3,nḫn,n,ḫ,n,70
3,nḫn,n,ḫ,n,107
4,nḫn,n,ḫ,n,135
11,nḫn,n,ḫ,n,141
14,nḫn,n,ḫ,n,141
3,nḫt,n,ḫ,t,91
12,nḫt,n,ḫ,t,135
1,nḫt,n,ḫ,t,162
7,nḫt-ʿ,n,ḫ,t,127
8,nḫt-ḫpš.w,n,ḫ,t,104
5,nḫy,n,ḫ,NA,80
4,nḫy,n,ḫ,NA,118
1,nsw.t,n,s,w,50
1,nsw.t,n,s,w,51
1,nsw.t,n,s,w,52
15,nsw.t,n,s,w,52
16,nsw.t,n,s,w,52
7,nsw.t,n,s,w,67
7,nsw.t,n,s,w,67
9,nsw.t,n,s,w,70
5,nsw.t,n,s,w,95
14,nsw.t,n,s,w,141
8,nsw.t,n,s,w,141
25,nsw.t,n,s,w,184
1,nsw.t-bỉtỉ,n,s,w,96
2,nsw.t-bỉty,n,s,w,49
1,nsw.t-bỉty,n,s,w,54
11,nsw.t-bỉty,n,s,w,54
2,nsw.t-bỉty,n,s,w,61
2,nsw.t-bỉty,n,s,w,62
1,nsw.t-bỉty,n,s,w,67
1,nsw.t-bỉty,n,s,w,70
2,nsw.t-bỉty,n,s,w,71
4,nsw.t-bỉty,n,s,w,72
1,nsw.t-bỉty,n,s,w,73
10,nsw.t-bỉty,n,s,w,73
1,nsw.t-bỉty,n,s,w,76
15,nsw.t-bỉty,n,s,w,76
7,nsw.t-bỉty,n,s,w,76
1,nsw.t-bỉty,n,s,w,88
6,nsw.t-bỉty,n,s,w,88
1,nsw.t-bỉty,n,s,w,91
3,nsw.t-bỉty,n,s,w,97
15,nsw.t-bỉty,n,s,w,112
3,nsw.t-bỉty,n,s,w,112
4,nsw.t-bỉty,n,s,w,113
3,nsw.t-bỉty,n,s,w,115
2,nsw.t-bỉty,n,s,w,118
2,nsw.t-bỉty,n,s,w,122
12,nsw.t-bỉty,n,s,w,135
2,nsw.t-bỉty,n,s,w,135
4,nsw.t-bỉty,n,s,w,136
2,nsw.t-bỉty,n,s,w,140
1,nsw.t-bỉty,n,s,w,141
14,nsw.t-bỉty,n,s,w,141
3,nsw.t-bỉty,n,s,w,143
2,nsw.t-bỉty,n,s,w,146
1,nsw.t-bỉty,n,s,w,149
2,nsw.t-bỉty,n,s,w,150
1,nsw.t-bỉty,n,s,w,162
1,nsw.t-bỉty,n,s,w,183
24,nsw.t-nṯr.w,n,s,w,163
27,nsw.t-nsw.wt,n,s,w,184
2,nsw.wt,n,s,w,162
12,nswy.t,n,s,w,51
15,nswy.t,n,s,w,51
17,nswy.t,n,s,w,51
6,nswy.t,n,s,w,58
3,nswy.t,n,s,w,183
2,ns-sw,n,s,-,60
4,ns,n,s,NA,122
15,ns.t,n,s,NA,67
14,ns.t,n,s,NA,88
7,ns.t,n,s,NA,141
3,nsy.wt,n,s,NA,141
10,nsyw.t,n,s,NA,141
12,nsyw.t,n,s,NA,141
2,nšp,n,š,p,106
4,nšn,n,š,n,58
23,nšn,n,š,n,163
20,nqr,n,q,r,184
1,ntf,n,t,f,64
2,ntf,n,t,f,105
15,ntf,n,t,f,131
6,ntr.w,n,t,r,72
11,ntr.w,n,t,r,77
1,nts,n,t,s,64
2,ntsn,n,t,s,64
5,ntsn,n,t,s,104
12,ntk,n,t,k,54
16,ntk,n,t,k,54
4,ntk,n,t,k,54
8,ntk,n,t,k,54
2,ntk,n,t,k,113
4,ntk,n,t,k,115
8,ntk,n,t,k,115
19,ntk,n,t,k,184
12,ntt,n,t,t,76
16,ntt,n,t,t,76
3,ntt,n,t,t,80
5,ntṯ,n,t,ṯ,60
5,ntṯ,n,t,ṯ,60
4,ntṯ,n,t,ṯ,76
4,ntṯ,n,t,ṯ,143
8,ntṯ,n,t,ṯ,143
1,nt-ʿ,n,t,-,55
16,nt-ʿ,n,t,-,77
17,nt-ʿ,n,t,-,77
3,nt,n,t,NA,52
9,nt,n,t,NA,52
9,nt,n,t,NA,52
3,nt,n,t,NA,64
6,nt,n,t,NA,73
14,nt,n,t,NA,77
14,nt,n,t,NA,77
7,nt,n,t,NA,80
1,nt,n,t,NA,81
9,nt,n,t,NA,110
8,nt,n,t,NA,123
11,nt,n,t,NA,127
9,nt,n,t,NA,127
2,nt,n,t,NA,162
12,nty,n,t,NA,54
1,nty,n,t,NA,55
1,nty,n,t,NA,55
5,nty,n,t,NA,55
6,nty,n,t,NA,55
6,nty,n,t,NA,62
18,nty,n,t,NA,67
15,nty,n,t,NA,73
6,nty,n,t,NA,73
6,nty,n,t,NA,73
12,nty,n,t,NA,76
4,nty,n,t,NA,76
10,nty,n,t,NA,77
11,nty,n,t,NA,77
15,nty,n,t,NA,77
16,nty,n,t,NA,77
1,nty,n,t,NA,80
3,nty,n,t,NA,81
1,nty,n,t,NA,84
4,nty,n,t,NA,85
2,nty,n,t,NA,103
2,nty,n,t,NA,104
8,nty,n,t,NA,104
2,nty,n,t,NA,112
10,nty,n,t,NA,127
10,nty,n,t,NA,127
1,nty,n,t,NA,129
1,nty,n,t,NA,130
1,nty,n,t,NA,130
2,nty,n,t,NA,130
4,nty,n,t,NA,176
5,nty,n,t,NA,176
11,nty,n,t,NA,177
15,nty,n,t,NA,184
2,nty-ḫwỉ,n,t,NA,49
1,nty-ḫwỉ,n,t,NA,59
2,nty-ḫwỉ,n,t,NA,70
3,nty-ḫwỉ,n,t,NA,71
1,nty-ḫwỉ,n,t,NA,82
3,nty-ḫwỉ,n,t,NA,97
1,nty-ḫwỉ,n,t,NA,102
7,nty-ḫwỉ,n,t,NA,115
2,nty-ḫwỉ,n,t,NA,141
7,nty-ḫwỉ,n,t,NA,143
17,nty.w,n,t,NA,77
4,nṯr,n,ṯ,r,52
5,nṯr,n,ṯ,r,55
6,nṯr,n,ṯ,r,55
6,nṯr,n,ṯ,r,55
7,nṯr,n,ṯ,r,55
9,nṯr,n,ṯ,r,55
9,nṯr,n,ṯ,r,55
3,nṯr,n,ṯ,r,58
1,nṯr,n,ṯ,r,59
3,nṯr,n,ṯ,r,63
3,nṯr,n,ṯ,r,63
3,nṯr,n,ṯ,r,63
6,nṯr,n,ṯ,r,67
16,nṯr,n,ṯ,r,70
5,nṯr,n,ṯ,r,70
11,nṯr,n,ṯ,r,73
4,nṯr,n,ṯ,r,73
5,nṯr,n,ṯ,r,73
10,nṯr,n,ṯ,r,77
10,nṯr,n,ṯ,r,77
12,nṯr,n,ṯ,r,77
14,nṯr,n,ṯ,r,77
16,nṯr,n,ṯ,r,77
17,nṯr,n,ṯ,r,77
17,nṯr,n,ṯ,r,77
17,nṯr,n,ṯ,r,77
7,nṯr,n,ṯ,r,80
3,nṯr,n,ṯ,r,81
1,nṯr,n,ṯ,r,82
1,nṯr,n,ṯ,r,84
3,nṯr,n,ṯ,r,91
2,nṯr,n,ṯ,r,96
2,nṯr,n,ṯ,r,103
1,nṯr,n,ṯ,r,104
4,nṯr,n,ṯ,r,104
13,nṯr,n,ṯ,r,110
2,nṯr,n,ṯ,r,112
9,nṯr,n,ṯ,r,112
7,nṯr,n,ṯ,r,113
4,nṯr,n,ṯ,r,118
13,nṯr,n,ṯ,r,120
4,nṯr,n,ṯ,r,129
2,nṯr,n,ṯ,r,130
10,nṯr,n,ṯ,r,135
12,nṯr,n,ṯ,r,135
13,nṯr,n,ṯ,r,135
14,nṯr,n,ṯ,r,141
3,nṯr,n,ṯ,r,141
2,nṯr,n,ṯ,r,146
2,nṯr,n,ṯ,r,146
21,nṯr,n,ṯ,r,163
1,nṯr,n,ṯ,r,169
1,nṯr,n,ṯ,r,183
2,nṯr,n,ṯ,r,183
3,nṯr,n,ṯ,r,183
25,nṯr-ʿȝ,n,ṯ,r,184
1,nṯr-nfr,n,ṯ,r,176
2,nṯr.t,n,ṯ,r,55
2,nṯr.t,n,ṯ,r,55
3,nṯr.t,n,ṯ,r,55
3,nṯr.t,n,ṯ,r,55
4,nṯr.t,n,ṯ,r,55
7,nṯr.t,n,ṯ,r,55
8,nṯr.t,n,ṯ,r,55
8,nṯr.t,n,ṯ,r,55
9,nṯr.t,n,ṯ,r,55
3,nṯr.t,n,ṯ,r,60
2,nṯr.t,n,ṯ,r,64
6,nṯr.t,n,ṯ,r,67
11,nṯr.t,n,ṯ,r,77
16,nṯr.t,n,ṯ,r,77
2,nṯr.t,n,ṯ,r,104
1,nṯr.t-ʿnḫ,n,ṯ,r,64
2,nṯr.ty,n,ṯ,r,106
9,nṯr.w,n,ṯ,r,50
6,nṯr.w,n,ṯ,r,51
12,nṯr.w,n,ṯ,r,52
16,nṯr.w,n,ṯ,r,54
4,nṯr.w,n,ṯ,r,54
1,nṯr.w,n,ṯ,r,55
5,nṯr.w,n,ṯ,r,55
5,nṯr.w,n,ṯ,r,55
6,nṯr.w,n,ṯ,r,55
6,nṯr.w,n,ṯ,r,55
7,nṯr.w,n,ṯ,r,55
7,nṯr.w,n,ṯ,r,55
8,nṯr.w,n,ṯ,r,55
2,nṯr.w,n,ṯ,r,58
1,nṯr.w,n,ṯ,r,59
2,nṯr.w,n,ṯ,r,59
9,nṯr.w,n,ṯ,r,62
1,nṯr.w,n,ṯ,r,63
3,nṯr.w,n,ṯ,r,63
4,nṯr.w,n,ṯ,r,63
4,nṯr.w,n,ṯ,r,64
11,nṯr.w,n,ṯ,r,70
12,nṯr.w,n,ṯ,r,70
14,nṯr.w,n,ṯ,r,70
4,nṯr.w,n,ṯ,r,70
14,nṯr.w,n,ṯ,r,72
10,nṯr.w,n,ṯ,r,73
18,nṯr.w,n,ṯ,r,73
8,nṯr.w,n,ṯ,r,73
9,nṯr.w,n,ṯ,r,73
14,nṯr.w,n,ṯ,r,77
15,nṯr.w,n,ṯ,r,77
16,nṯr.w,n,ṯ,r,77
17,nṯr.w,n,ṯ,r,77
17,nṯr.w,n,ṯ,r,77
16,nṯr.w,n,ṯ,r,91
8,nṯr.w,n,ṯ,r,91
9,nṯr.w,n,ṯ,r,91
4,nṯr.w,n,ṯ,r,95
1,nṯr.w,n,ṯ,r,97
2,nṯr.w,n,ṯ,r,102
1,nṯr.w,n,ṯ,r,103
1,nṯr.w,n,ṯ,r,103
2,nṯr.w,n,ṯ,r,103
2,nṯr.w,n,ṯ,r,103
2,nṯr.w,n,ṯ,r,104
2,nṯr.w,n,ṯ,r,105
1,nṯr.w,n,ṯ,r,107
12,nṯr.w,n,ṯ,r,113
15,nṯr.w,n,ṯ,r,113
3,nṯr.w,n,ṯ,r,113
6,nṯr.w,n,ṯ,r,113
7,nṯr.w,n,ṯ,r,113
10,nṯr.w,n,ṯ,r,118
11,nṯr.w,n,ṯ,r,118
8,nṯr.w,n,ṯ,r,127
1,nṯr.w,n,ṯ,r,130
3,nṯr.w,n,ṯ,r,130
4,nṯr.w,n,ṯ,r,130
14,nṯr.w,n,ṯ,r,136
11,nṯr.w,n,ṯ,r,141
5,nṯr.w,n,ṯ,r,141
4,nṯr.w,n,ṯ,r,143
16,nṯr.w,n,ṯ,r,163
16,nṯr.w,n,ṯ,r,163
16,nṯr.w,n,ṯ,r,163
16,nṯr.w,n,ṯ,r,163
16,nṯr.w,n,ṯ,r,163
16,nṯr.w,n,ṯ,r,163
19,nṯr.w,n,ṯ,r,163
21,nṯr.w,n,ṯ,r,163
21,nṯr.w,n,ṯ,r,163
22,nṯr.w,n,ṯ,r,163
22,nṯr.w,n,ṯ,r,163
22,nṯr.w,n,ṯ,r,163
24,nṯr.w,n,ṯ,r,163
27,nṯr.w,n,ṯ,r,163
1,nṯr.w,n,ṯ,r,169
7,nṯr.w,n,ṯ,r,169
3,nṯr.w,n,ṯ,r,183
15,nṯr.w,n,ṯ,r,184
15,nṯr.w,n,ṯ,r,184
15,nṯr.w,n,ṯ,r,184
18,nṯr.w,n,ṯ,r,184
20,nṯr.w,n,ṯ,r,184
20,nṯr.w,n,ṯ,r,184
21,nṯr.w,n,ṯ,r,184
24,nṯr.w,n,ṯ,r,184
27,nṯr.w,n,ṯ,r,184
28,nṯr.w,n,ṯ,r,184
6,nṯr.w,n,ṯ,r,190
7,nṯr.w,n,ṯ,r,190
2,nṯr.w-nṯry.t,n,ṯ,r,183
12,nṯr.w-wr.w,n,ṯ,r,76
2,nṯr.y,n,ṯ,r,81
4,nṯr.yt,n,ṯ,r,64
11,nṯr.yt,n,ṯ,r,77
1,nṯr.yt,n,ṯ,r,130
19,nṯr.yt,n,ṯ,r,163
15,nṯr.yt,n,ṯ,r,184
15,nṯrỉ,n,ṯ,r,52
1,nṯrw,n,ṯ,r,63
22,nṯry,n,ṯ,r,52
1,nṯry,n,ṯ,r,64
9,nṯry,n,ṯ,r,67
12,nṯry,n,ṯ,r,73
8,nṯry,n,ṯ,r,76
2,nṯry,n,ṯ,r,85
4,nṯry,n,ṯ,r,118
5,nṯry,n,ṯ,r,127
9,nṯry,n,ṯ,r,127
1,nṯry,n,ṯ,r,129
3,nṯry,n,ṯ,r,130
12,nṯry,n,ṯ,r,135
22,nṯry,n,ṯ,r,163
26,nṯry,n,ṯ,r,163
6,nṯry.t,n,ṯ,r,55
8,nṯry.t,n,ṯ,r,55
1,nṯry.t,n,ṯ,r,63
18,nṯry.t,n,ṯ,r,73
9,nṯry.t,n,ṯ,r,91
3,nṯry.t,n,ṯ,r,113
22,nṯry.t,n,ṯ,r,163
20,nṯry.t,n,ṯ,r,184
28,nṯry.t,n,ṯ,r,184
4,nṯry.w,n,ṯ,r,63
6,nṯry.w,n,ṯ,r,72
8,ndm,n,d,m,49
1,ndm,n,d,m,125
2,nḏm,n,ḏ,m,60
4,nḏm,n,ḏ,m,62
5,nḏm,n,ḏ,m,81
6,nḏm,n,ḏ,m,81
2,nḏm,n,ḏ,m,125
6,nḏm,n,ḏ,m,128
21,nḏm,n,ḏ,m,163
22,nḏm,n,ḏ,m,163
23,nḏm,n,ḏ,m,163
8,nḏm,n,ḏ,m,169
2,nḏm-ỉb,n,ḏ,m,124
8,nḏm-ỉb,n,ḏ,m,135
2,nḏm-ỉb,n,ḏ,m,190
1,nḏm.wy,n,ḏ,m,124
7,nḏm/ȝw.t-ỉb,n,ḏ,m,70
2,nḏmnḏm,n,ḏ,m,103
18,nḏmnḏm,n,ḏ,m,184
1,nḏr,n,ḏ,r,136
1,nḏr,n,ḏ,r,176
4,nḏ-rȝ,n,ḏ,-,183
27,nḏ,n,ḏ,NA,184
2,nḏ.t,n,ḏ,NA,55
15,nḏ.t,n,ḏ,NA,136
3,n-mrw.t,n,-,m,60
18,n-k,n,-,k,88
10,n.w,n,NA,w,190
1,nyrwn,n,NA,r,91
2,n.t,n,NA,t,55
3,n.t,n,NA,t,55
7,n.t,n,NA,t,55
8,n.t,n,NA,t,55
8,n.t,n,NA,t,55
9,n.t,n,NA,t,55
9,n.t,n,NA,t,55
1,n.t,n,NA,t,59
3,n.t,n,NA,t,60
5,n.t,n,NA,t,60
10,n.t,n,NA,t,62
5,n.t,n,NA,t,62
3,n.t,n,NA,t,63
1,n.t,n,NA,t,64
4,n.t,n,NA,t,64
4,n.t,n,NA,t,64
5,n.t,n,NA,t,71
7,n.t,n,NA,t,71
11,n.t,n,NA,t,76
15,n.t,n,NA,t,76
3,n.t,n,NA,t,76
7,n.t,n,NA,t,76
11,n.t,n,NA,t,77
13,n.t,n,NA,t,77
14,n.t,n,NA,t,77
15,n.t,n,NA,t,77
16,n.t,n,NA,t,77
2,n.t,n,NA,t,80
1,n.t,n,NA,t,81
1,n.t,n,NA,t,81
11,n.t,n,NA,t,91
13,n.t,n,NA,t,91
14,n.t,n,NA,t,91
4,n.t,n,NA,t,104
4,n.t,n,NA,t,104
6,n.t,n,NA,t,104
7,n.t,n,NA,t,104
1,n.t,n,NA,t,107
13,n.t,n,NA,t,112
4,n.t,n,NA,t,118
8,n.t,n,NA,t,118
5,n.t,n,NA,t,123
1,n.t,n,NA,t,125
10,n.t,n,NA,t,135
12,n.t,n,NA,t,135
13,n.t,n,NA,t,136
3,n.t,n,NA,t,136
7,n.t,n,NA,t,141
3,n.t,n,NA,t,143
7,n.t,n,NA,t,143
11,n.t,n,NA,t,170
5,n.t,n,NA,t,190
22,ng,n,NA,NA,163
12,rȝ-ḥzȝ,r,ȝ,-,135
1,rȝ,r,ȝ,NA,63
1,rȝ,r,ȝ,NA,85
1,rȝ,r,ȝ,NA,129
4,rȝ,r,ȝ,NA,130
4,rȝ,r,ȝ,NA,130
26,rʿ-nb,r,ʿ,-,52
12,rʿ-nb,r,ʿ,-,54
7,rʿ-nb,r,ʿ,-,58
2,rʿ-nb,r,ʿ,-,59
5,rʿ-nb,r,ʿ,-,60
7,rʿ-nb,r,ʿ,-,61
9,rʿ-nb,r,ʿ,-,62
1,rʿ-nb,r,ʿ,-,63
7,rʿ-nb,r,ʿ,-,80
6,rʿ-nb,r,ʿ,-,81
3,rʿ-nb,r,ʿ,-,85
2,rʿ-nb,r,ʿ,-,95
2,rʿ-nb,r,ʿ,-,96
1,rʿ-nb,r,ʿ,-,107
11,rʿ-nb,r,ʿ,-,127
11,rʿ-nb,r,ʿ,-,127
5,rʿ-nb,r,ʿ,-,141
28,rʿ-nb,r,ʿ,-,184
3,rʿ,r,ʿ,NA,49
10,rʿ,r,ʿ,NA,51
16,rʿ,r,ʿ,NA,51
17,rʿ,r,ʿ,NA,51
3,rʿ,r,ʿ,NA,51
4,rʿ,r,ʿ,NA,51
8,rʿ,r,ʿ,NA,51
25,rʿ,r,ʿ,NA,52
6,rʿ,r,ʿ,NA,52
2,rʿ,r,ʿ,NA,55
2,rʿ,r,ʿ,NA,55
2,rʿ,r,ʿ,NA,55
2,rʿ,r,ʿ,NA,55
3,rʿ,r,ʿ,NA,58
1,rʿ,r,ʿ,NA,60
4,rʿ,r,ʿ,NA,60
5,rʿ,r,ʿ,NA,60
5,rʿ,r,ʿ,NA,60
14,rʿ,r,ʿ,NA,67
15,rʿ,r,ʿ,NA,67
5,rʿ,r,ʿ,NA,67
9,rʿ,r,ʿ,NA,67
14,rʿ,r,ʿ,NA,71
16,rʿ,r,ʿ,NA,73
17,rʿ,r,ʿ,NA,73
19,rʿ,r,ʿ,NA,73
7,rʿ,r,ʿ,NA,73
7,rʿ,r,ʿ,NA,73
8,rʿ,r,ʿ,NA,73
9,rʿ,r,ʿ,NA,73
11,rʿ,r,ʿ,NA,77
14,rʿ,r,ʿ,NA,77
15,rʿ,r,ʿ,NA,77
16,rʿ,r,ʿ,NA,77
17,rʿ,r,ʿ,NA,77
1,rʿ,r,ʿ,NA,80
1,rʿ,r,ʿ,NA,80
1,rʿ,r,ʿ,NA,80
4,rʿ,r,ʿ,NA,80
4,rʿ,r,ʿ,NA,80
3,rʿ,r,ʿ,NA,81
1,rʿ,r,ʿ,NA,84
1,rʿ,r,ʿ,NA,84
1,rʿ,r,ʿ,NA,85
3,rʿ,r,ʿ,NA,85
14,rʿ,r,ʿ,NA,88
15,rʿ,r,ʿ,NA,88
14,rʿ,r,ʿ,NA,91
3,rʿ,r,ʿ,NA,97
4,rʿ,r,ʿ,NA,106
3,rʿ,r,ʿ,NA,107
1,rʿ,r,ʿ,NA,110
3,rʿ,r,ʿ,NA,110
11,rʿ,r,ʿ,NA,113
4,rʿ,r,ʿ,NA,118
9,rʿ,r,ʿ,NA,118
3,rʿ,r,ʿ,NA,127
4,rʿ,r,ʿ,NA,127
8,rʿ,r,ʿ,NA,127
2,rʿ,r,ʿ,NA,129
3,rʿ,r,ʿ,NA,129
2,rʿ,r,ʿ,NA,130
4,rʿ,r,ʿ,NA,130
5,rʿ,r,ʿ,NA,130
5,rʿ,r,ʿ,NA,130
5,rʿ,r,ʿ,NA,130
10,rʿ,r,ʿ,NA,131
13,rʿ,r,ʿ,NA,131
15,rʿ,r,ʿ,NA,131
10,rʿ,r,ʿ,NA,135
15,rʿ,r,ʿ,NA,136
5,rʿ,r,ʿ,NA,140
12,rʿ,r,ʿ,NA,141
1,rʿ,r,ʿ,NA,162
1,rʿ,r,ʿ,NA,162
10,rʿ,r,ʿ,NA,162
5,rʿ,r,ʿ,NA,162
16,rʿ,r,ʿ,NA,163
18,rʿ,r,ʿ,NA,163
9,rʿ,r,ʿ,NA,169
3,rʿ,r,ʿ,NA,183
5,rʿ,r,ʿ,NA,183
6,rʿ,r,ʿ,NA,183
19,rʿ,r,ʿ,NA,184
22,rʿ,r,ʿ,NA,184
27,rʿ,r,ʿ,NA,184
3,rʿ,r,ʿ,NA,190
2,rwỉ,r,w,ỉ,102
6,rwh,r,w,h,55
6,rwh,r,w,h,55
2,rwhȝ,r,w,h,55
2,rwhȝ,r,w,h,55
3,rwhȝ,r,w,h,55
4,rwhȝ,r,w,h,55
7,rwhȝ,r,w,h,55
9,rwhȝ,r,w,h,55
16,rwhȝ,r,w,h,77
16,rwhȝ,r,w,h,77
18,rwhȝ,r,w,h,77
16,rwḏ,r,w,ḏ,76
1,rwḏ,r,w,ḏ,80
10,rwḏ,r,w,ḏ,136
10,rwḏ,r,w,ḏ,162
10,rwḏ,r,w,ḏ,183
10,rwḏ.w,r,w,ḏ,113
1,rw,r,w,NA,55
8,rw,r,w,NA,73
10,rw,r,w,NA,91
6,rw,r,w,NA,104
8,rw.ty,r,w,NA,73
6,rw.ty,r,w,NA,104
4,rmn,r,m,n,63
11,rmn,r,m,n,141
1,rmn,r,m,n,176
7,rmn.wy,r,m,n,110
12,rmṯ,r,m,ṯ,52
16,rmṯ,r,m,ṯ,54
4,rmṯ,r,m,ṯ,54
1,rmṯ,r,m,ṯ,59
3,rmṯ,r,m,ṯ,63
14,rmṯ,r,m,ṯ,70
4,rmṯ,r,m,ṯ,70
9,rmṯ,r,m,ṯ,73
16,rmṯ,r,m,ṯ,91
4,rmṯ,r,m,ṯ,95
2,rmṯ,r,m,ṯ,104
11,rmṯ,r,m,ṯ,141
17,rmṯ,r,m,ṯ,163
21,rmṯ,r,m,ṯ,163
10,rmṯ,r,m,ṯ,169
20,rmṯ,r,m,ṯ,184
21,rmṯ,r,m,ṯ,184
24,rmṯ,r,m,ṯ,184
6,rm.w,r,m,NA,76
2,rm.w,r,m,NA,190
16,rmy,r,m,NA,163
17,rmy.t,r,m,NA,163
7,rnp,r,n,p,50
